id_interaccion,id_cliente,id_producto,fecha_interaccion,canal,aceptado,segmento
INT_003009,CLI_000062,PRD_0026,2025-03-09,App Móvil,False,Classic
INT_003010,CLI_000705,PRD_0007,2024-10-20,Call Center,True,Premium
INT_003011,CLI_000594,PRD_0033,2025-01-23,App Móvil,False,Classic
INT_003012,CLI_000174,PRD_0016,2025-09-11,Call Center,True,Classic
INT_003013,CLI_000825,PRD_0001,2025-06-11,Digital,False,Classic
INT_003014,CLI_000718,PRD_0012,2025-03-02,Sucursal,True,Basic
INT_003015,CLI_000268,PRD_0031,2025-04-25,App Móvil,False,Basic
INT_003016,CLI_000757,PRD_0015,2025-06-26,Sucursal,True,Classic
INT_003017,CLI_000166,PRD_0048,2024-12-15,Sucursal,False,Basic
INT_003018,CLI_000934,PRD_0026,2025-06-10,App Móvil,False,Classic
INT_003019,CLI_000383,PRD_0043,2025-03-01,Call Center,False,Classic
INT_003020,CLI_000284,PRD_0001,2025-05-29,Call Center,False,Premium
INT_003021,CLI_000789,PRD_0043,2025-04-18,Digital,True,Classic
INT_003022,CLI_000404,PRD_0032,2024-11-17,Call Center,False,Basic
INT_003023,CLI_000027,PRD_0008,2025-09-19,Call Center,True,Premium
INT_003024,CLI_000734,PRD_0048,2025-09-21,App Móvil,False,Classic
INT_003025,CLI_000406,PRD_0011,2024-11-17,App Móvil,False,Basic
INT_003026,CLI_000152,PRD_0020,2025-05-28,Digital,False,Classic
INT_003027,CLI_000850,PRD_0038,2025-02-03,Call Center,True,Classic
INT_003028,CLI_000867,PRD_0040,2025-04-12,App Móvil,True,Premium
INT_003029,CLI_000434,PRD_0032,2025-04-16,Digital,False,Premium
INT_003030,CLI_000676,PRD_0021,2025-06-04,App Móvil,False,Basic
INT_003031,CLI_000455,PRD_0041,2024-11-30,Call Center,False,Premium
INT_003032,CLI_000188,PRD_0015,2025-08-16,App Móvil,False,Classic
INT_003033,CLI_000860,PRD_0010,2024-12-11,Sucursal,True,Premium
INT_003034,CLI_000804,PRD_0046,2025-09-02,Call Center,True,Classic
INT_003035,CLI_000905,PRD_0044,2025-03-24,App Móvil,False,Classic
INT_003036,CLI_000032,PRD_0016,2024-10-13,Sucursal,True,Premium
INT_003037,CLI_000780,PRD_0045,2025-07-30,App Móvil,True,Classic
INT_003038,CLI_000728,PRD_0035,2025-02-19,Call Center,True,Basic
INT_003039,CLI_000279,PRD_0020,2024-11-25,App Móvil,True,Basic
INT_003040,CLI_000075,PRD_0047,2025-08-31,App Móvil,False,Basic
INT_003041,CLI_000177,PRD_0006,2025-09-05,Digital,True,Classic
INT_003042,CLI_000480,PRD_0015,2025-05-06,Call Center,False,Classic
INT_003043,CLI_000234,PRD_0036,2025-03-12,App Móvil,False,Classic
INT_003044,CLI_000724,PRD_0012,2025-03-07,App Móvil,True,Basic
INT_003045,CLI_000815,PRD_0044,2024-12-01,App Móvil,True,Basic
INT_003046,CLI_000812,PRD_0019,2024-11-18,App Móvil,False,Basic
INT_003047,CLI_000816,PRD_0047,2025-03-21,Digital,True,Classic
INT_003048,CLI_000544,PRD_0029,2025-02-26,Call Center,False,Classic
INT_003049,CLI_000908,PRD_0005,2024-11-20,Sucursal,False,Classic
INT_003050,CLI_000277,PRD_0013,2024-11-04,Digital,True,Basic
INT_003051,CLI_000721,PRD_0048,2025-09-20,Digital,False,Basic
INT_003052,CLI_000683,PRD_0023,2025-04-18,Call Center,True,Premium
INT_003053,CLI_000895,PRD_0008,2025-08-09,Call Center,False,Classic
INT_003054,CLI_000689,PRD_0004,2024-12-03,App Móvil,True,Basic
INT_003055,CLI_000110,PRD_0041,2024-12-04,App Móvil,False,Premium
INT_003056,CLI_000819,PRD_0012,2025-06-26,Sucursal,False,Premium
INT_003057,CLI_000929,PRD_0027,2025-07-31,App Móvil,False,Classic
INT_003058,CLI_000777,PRD_0042,2025-05-25,App Móvil,False,Classic
INT_003059,CLI_000318,PRD_0034,2025-01-30,Sucursal,True,Premium
INT_003060,CLI_000139,PRD_0044,2025-02-18,Call Center,False,Classic
INT_003061,CLI_000514,PRD_0047,2025-07-25,Sucursal,True,Basic
INT_003062,CLI_000367,PRD_0005,2025-09-03,Sucursal,False,Basic
INT_003063,CLI_000213,PRD_0040,2024-12-08,App Móvil,True,Classic
INT_003064,CLI_000977,PRD_0034,2024-11-04,Sucursal,False,Classic
INT_003065,CLI_000715,PRD_0030,2025-04-27,Call Center,False,Classic
INT_003066,CLI_000210,PRD_0049,2024-12-30,App Móvil,True,Premium
INT_003067,CLI_000482,PRD_0028,2025-07-20,App Móvil,False,Classic
INT_003068,CLI_000897,PRD_0003,2024-11-29,Call Center,True,Classic
INT_003069,CLI_000345,PRD_0047,2025-03-29,Digital,True,Classic
INT_003070,CLI_000087,PRD_0037,2025-01-11,Sucursal,False,Basic
INT_003071,CLI_000656,PRD_0040,2024-10-21,Digital,True,Premium
INT_003072,CLI_000582,PRD_0021,2025-06-04,Sucursal,True,Basic
INT_003073,CLI_000305,PRD_0012,2024-12-21,Digital,False,Basic
INT_003074,CLI_000701,PRD_0027,2025-03-01,App Móvil,False,Classic
INT_003075,CLI_000393,PRD_0045,2025-06-23,App Móvil,False,Classic
INT_003076,CLI_000193,PRD_0034,2025-06-22,Call Center,False,Basic
INT_003077,CLI_000340,PRD_0017,2025-04-12,App Móvil,False,Premium
INT_003078,CLI_000315,PRD_0032,2025-02-02,Call Center,True,Basic
INT_003079,CLI_000903,PRD_0044,2025-02-06,Sucursal,False,Premium
INT_003080,CLI_000810,PRD_0010,2025-04-17,Call Center,True,Premium
INT_003081,CLI_000975,PRD_0022,2024-12-18,Digital,False,Premium
INT_003082,CLI_000947,PRD_0003,2024-11-22,Digital,False,Premium
INT_003083,CLI_000064,PRD_0023,2025-04-18,Call Center,True,Classic
INT_003084,CLI_000054,PRD_0047,2025-02-13,App Móvil,True,Basic
INT_003085,CLI_000641,PRD_0007,2025-09-12,App Móvil,False,Premium
INT_003086,CLI_000144,PRD_0011,2025-10-02,Call Center,False,Classic
INT_003087,CLI_000234,PRD_0022,2024-10-14,App Móvil,False,Classic
INT_003088,CLI_000801,PRD_0002,2024-11-18,App Móvil,True,Basic
INT_003089,CLI_000063,PRD_0048,2025-01-30,Call Center,False,Basic
INT_003090,CLI_000972,PRD_0027,2025-04-17,Call Center,False,Basic
INT_003091,CLI_000780,PRD_0032,2025-03-25,App Móvil,False,Classic
INT_003092,CLI_000313,PRD_0030,2025-07-01,App Móvil,True,Premium
INT_003093,CLI_000157,PRD_0042,2025-09-30,Sucursal,False,Classic
INT_003094,CLI_000083,PRD_0006,2025-08-27,Call Center,True,Classic
INT_003095,CLI_000942,PRD_0032,2024-12-23,Digital,True,Classic
INT_003096,CLI_000338,PRD_0030,2025-05-08,Call Center,True,Basic
INT_003097,CLI_000304,PRD_0010,2024-11-14,Sucursal,True,Classic
INT_003098,CLI_000620,PRD_0005,2025-04-02,Sucursal,False,Basic
INT_003099,CLI_000582,PRD_0037,2025-09-18,Sucursal,True,Basic
INT_003100,CLI_000433,PRD_0020,2025-05-11,App Móvil,True,Classic
INT_003101,CLI_000717,PRD_0039,2025-05-22,App Móvil,True,Basic
INT_003102,CLI_000497,PRD_0008,2025-04-13,Digital,False,Classic
INT_003103,CLI_000576,PRD_0007,2025-05-31,App Móvil,False,Basic
INT_003104,CLI_000148,PRD_0036,2025-09-22,Sucursal,True,Classic
INT_003105,CLI_000378,PRD_0014,2025-05-22,App Móvil,True,Premium
INT_003106,CLI_000874,PRD_0042,2025-09-23,Sucursal,False,Classic
INT_003107,CLI_000469,PRD_0037,2025-07-25,Call Center,False,Classic
INT_003108,CLI_000584,PRD_0039,2025-08-08,Sucursal,False,Classic
INT_003109,CLI_000932,PRD_0024,2025-06-18,Sucursal,False,Basic
INT_003110,CLI_000008,PRD_0049,2025-06-03,App Móvil,False,Basic
INT_003111,CLI_000671,PRD_0033,2025-03-27,App Móvil,True,Premium
INT_003112,CLI_000528,PRD_0038,2025-01-07,Call Center,False,Classic
INT_003113,CLI_000898,PRD_0011,2024-11-18,Digital,False,Basic
INT_003114,CLI_000610,PRD_0006,2024-10-04,Digital,False,Classic
INT_003115,CLI_000022,PRD_0024,2025-07-22,Digital,True,Premium
INT_003116,CLI_000050,PRD_0027,2025-07-29,Digital,False,Premium
INT_003117,CLI_000835,PRD_0002,2025-06-27,Sucursal,False,Classic
INT_003118,CLI_000958,PRD_0004,2024-10-13,App Móvil,True,Premium
INT_003119,CLI_000801,PRD_0038,2024-12-01,App Móvil,False,Basic
INT_003120,CLI_000796,PRD_0044,2024-11-12,App Móvil,False,Basic
INT_003121,CLI_000952,PRD_0049,2025-09-10,Call Center,True,Classic
INT_003122,CLI_000079,PRD_0008,2024-12-07,Digital,False,Classic
INT_003123,CLI_000470,PRD_0010,2025-01-02,App Móvil,True,Basic
INT_003124,CLI_000839,PRD_0023,2025-07-19,Sucursal,True,Classic
INT_003125,CLI_000615,PRD_0025,2025-09-06,Sucursal,False,Basic
INT_003126,CLI_000290,PRD_0021,2025-05-13,Sucursal,False,Classic
INT_003127,CLI_000312,PRD_0017,2025-01-16,Digital,False,Premium
INT_003128,CLI_000366,PRD_0032,2025-01-26,Digital,False,Classic
INT_003129,CLI_000227,PRD_0014,2025-08-23,Call Center,True,Basic
INT_003130,CLI_000828,PRD_0008,2024-10-29,Call Center,False,Classic
INT_003131,CLI_000116,PRD_0021,2025-07-10,Digital,False,Basic
INT_003132,CLI_000064,PRD_0033,2024-11-07,Call Center,False,Classic
INT_003133,CLI_000984,PRD_0023,2025-03-26,Call Center,False,Premium
INT_003134,CLI_000226,PRD_0031,2025-02-08,Digital,False,Classic
INT_003135,CLI_000541,PRD_0049,2024-10-04,Sucursal,True,Basic
INT_003136,CLI_000380,PRD_0004,2024-10-13,Sucursal,True,Classic
INT_003137,CLI_000432,PRD_0036,2025-01-23,Call Center,False,Basic
INT_003138,CLI_000274,PRD_0049,2024-12-10,Call Center,False,Basic
INT_003139,CLI_000060,PRD_0006,2024-12-09,Sucursal,False,Classic
INT_003140,CLI_000682,PRD_0024,2025-06-19,Digital,False,Classic
INT_003141,CLI_000701,PRD_0017,2025-06-22,App Móvil,True,Classic
INT_003142,CLI_000240,PRD_0020,2025-06-05,Digital,True,Premium
INT_003143,CLI_000938,PRD_0019,2025-04-30,App Móvil,False,Basic
INT_003144,CLI_000264,PRD_0040,2025-03-24,Sucursal,True,Classic
INT_003145,CLI_000049,PRD_0024,2025-03-26,App Móvil,False,Classic
INT_003146,CLI_000433,PRD_0049,2025-08-21,App Móvil,True,Classic
INT_003147,CLI_000706,PRD_0039,2025-08-21,App Móvil,True,Basic
INT_003148,CLI_000634,PRD_0023,2025-01-11,Sucursal,True,Classic
INT_003149,CLI_000109,PRD_0041,2024-12-09,Digital,True,Classic
INT_003150,CLI_000098,PRD_0004,2025-01-14,Digital,True,Classic
INT_003151,CLI_000260,PRD_0013,2025-02-27,Digital,False,Premium
INT_003152,CLI_000044,PRD_0006,2025-02-24,Digital,False,Basic
INT_003153,CLI_000038,PRD_0031,2025-01-22,App Móvil,True,Premium
INT_003154,CLI_000909,PRD_0013,2025-03-22,Digital,True,Classic
INT_003155,CLI_000687,PRD_0039,2025-02-19,Sucursal,True,Classic
INT_003156,CLI_000627,PRD_0047,2024-11-07,Sucursal,True,Classic
INT_003157,CLI_000329,PRD_0037,2025-08-22,App Móvil,True,Classic
INT_003158,CLI_000129,PRD_0006,2025-01-20,App Móvil,True,Premium
INT_003159,CLI_000957,PRD_0011,2024-11-08,Sucursal,False,Classic
INT_003160,CLI_000776,PRD_0020,2025-05-15,App Móvil,True,Premium
INT_003161,CLI_000091,PRD_0033,2025-08-14,Digital,False,Premium
INT_003162,CLI_000946,PRD_0041,2025-04-02,App Móvil,True,Premium
INT_003163,CLI_000884,PRD_0007,2025-06-23,App Móvil,True,Premium
INT_003164,CLI_000088,PRD_0036,2024-10-23,App Móvil,True,Classic
INT_003165,CLI_000676,PRD_0030,2025-05-02,App Móvil,False,Basic
INT_003166,CLI_000052,PRD_0001,2024-10-19,Call Center,False,Basic
INT_003167,CLI_000688,PRD_0032,2025-06-28,App Móvil,False,Classic
INT_003168,CLI_000456,PRD_0017,2025-07-25,App Móvil,False,Classic
INT_003169,CLI_000577,PRD_0012,2024-12-29,Call Center,False,Premium
INT_003170,CLI_000508,PRD_0037,2025-09-29,Digital,False,Basic
INT_003171,CLI_000848,PRD_0004,2025-05-12,Call Center,False,Basic
INT_003172,CLI_000322,PRD_0036,2025-03-11,Digital,False,Basic
INT_003173,CLI_000677,PRD_0001,2024-12-11,Digital,False,Premium
INT_003174,CLI_000588,PRD_0005,2025-09-27,Call Center,False,Premium
INT_003175,CLI_000782,PRD_0036,2025-01-14,Call Center,False,Classic
INT_003176,CLI_000897,PRD_0006,2025-07-19,Call Center,False,Classic
INT_003177,CLI_000459,PRD_0035,2025-06-09,Call Center,False,Premium
INT_003178,CLI_000499,PRD_0034,2025-06-18,Digital,False,Basic
INT_003179,CLI_000045,PRD_0049,2025-01-12,Digital,True,Classic
INT_003180,CLI_000970,PRD_0002,2024-12-25,Call Center,False,Classic
INT_003181,CLI_000995,PRD_0033,2025-02-09,Sucursal,False,Classic
INT_003182,CLI_000344,PRD_0031,2025-08-21,Call Center,True,Classic
INT_003183,CLI_000866,PRD_0008,2025-06-29,Sucursal,True,Classic
INT_003184,CLI_000589,PRD_0044,2024-10-11,Call Center,True,Premium
INT_003185,CLI_000693,PRD_0038,2025-02-21,Sucursal,True,Classic
INT_003186,CLI_000371,PRD_0048,2024-12-22,Call Center,True,Premium
INT_003187,CLI_000747,PRD_0024,2025-07-24,Sucursal,True,Classic
INT_003188,CLI_000896,PRD_0033,2025-07-30,Digital,False,Classic
INT_003189,CLI_000203,PRD_0042,2025-09-29,Sucursal,True,Premium
INT_003190,CLI_000543,PRD_0023,2024-10-31,Call Center,False,Classic
INT_003191,CLI_000994,PRD_0042,2025-04-13,App Móvil,False,Classic
INT_003192,CLI_000937,PRD_0022,2025-02-28,App Móvil,True,Premium
INT_003193,CLI_000922,PRD_0005,2025-03-11,App Móvil,False,Classic
INT_003194,CLI_000687,PRD_0005,2024-10-15,Sucursal,False,Classic
INT_003195,CLI_000159,PRD_0035,2025-04-20,Digital,False,Classic
INT_003196,CLI_000842,PRD_0012,2024-12-17,App Móvil,False,Classic
INT_003197,CLI_000252,PRD_0018,2025-07-24,Sucursal,False,Classic
INT_003198,CLI_000383,PRD_0016,2025-04-17,Call Center,True,Classic
INT_003199,CLI_000555,PRD_0044,2024-11-29,Call Center,False,Basic
INT_003200,CLI_000518,PRD_0042,2024-12-14,Call Center,False,Basic
INT_003201,CLI_000705,PRD_0021,2025-03-22,Call Center,False,Premium
INT_003202,CLI_000959,PRD_0003,2025-03-17,Digital,True,Premium
INT_003203,CLI_000024,PRD_0022,2025-03-20,App Móvil,True,Classic
INT_003204,CLI_000130,PRD_0014,2025-08-09,Call Center,True,Classic
INT_003205,CLI_000271,PRD_0040,2025-02-14,App Móvil,False,Basic
INT_003206,CLI_000047,PRD_0002,2025-05-01,App Móvil,False,Classic
INT_003207,CLI_000373,PRD_0013,2025-08-11,Digital,True,Premium
INT_003208,CLI_000007,PRD_0050,2025-07-05,Digital,False,Premium
INT_003209,CLI_000530,PRD_0041,2024-10-16,App Móvil,True,Basic
INT_003210,CLI_000899,PRD_0044,2025-09-20,App Móvil,True,Premium
INT_003211,CLI_000665,PRD_0036,2025-08-29,Sucursal,True,Premium
INT_003212,CLI_000488,PRD_0039,2025-03-20,Sucursal,False,Classic
INT_003213,CLI_000112,PRD_0021,2025-06-06,Digital,True,Premium
INT_003214,CLI_000792,PRD_0021,2025-01-08,Sucursal,True,Classic
INT_003215,CLI_000041,PRD_0021,2025-09-04,App Móvil,True,Premium
INT_003216,CLI_000671,PRD_0016,2025-09-28,App Móvil,True,Premium
INT_003217,CLI_000015,PRD_0040,2025-03-07,Call Center,True,Premium
INT_003218,CLI_000167,PRD_0036,2025-08-08,Sucursal,False,Classic
INT_003219,CLI_000550,PRD_0042,2025-03-03,App Móvil,True,Basic
INT_003220,CLI_000629,PRD_0009,2025-08-29,Digital,True,Premium
INT_003221,CLI_000079,PRD_0023,2025-06-20,Digital,True,Classic
INT_003222,CLI_000185,PRD_0031,2025-06-20,Call Center,True,Classic
INT_003223,CLI_000142,PRD_0011,2024-10-05,Call Center,True,Classic
INT_003224,CLI_000453,PRD_0045,2025-07-14,Sucursal,False,Classic
INT_003225,CLI_000320,PRD_0004,2025-04-28,App Móvil,False,Classic
INT_003226,CLI_000755,PRD_0046,2025-01-19,Call Center,True,Premium
INT_003227,CLI_000340,PRD_0030,2025-02-11,App Móvil,False,Premium
INT_003228,CLI_000099,PRD_0038,2025-09-30,Digital,True,Premium
INT_003229,CLI_000789,PRD_0028,2025-02-17,Digital,False,Classic
INT_003230,CLI_000099,PRD_0021,2025-03-13,Digital,True,Premium
INT_003231,CLI_000860,PRD_0014,2025-05-30,Sucursal,True,Premium
INT_003232,CLI_000342,PRD_0022,2024-12-16,App Móvil,False,Classic
INT_003233,CLI_000778,PRD_0037,2025-02-10,Digital,False,Basic
INT_003234,CLI_000078,PRD_0015,2025-09-13,Sucursal,True,Premium
INT_003235,CLI_000007,PRD_0023,2025-05-09,Digital,False,Premium
INT_003236,CLI_000156,PRD_0013,2025-02-12,Sucursal,False,Classic
INT_003237,CLI_000092,PRD_0024,2024-10-04,Call Center,False,Basic
INT_003238,CLI_000239,PRD_0044,2025-03-17,App Móvil,False,Classic
INT_003239,CLI_000727,PRD_0007,2025-07-06,App Móvil,False,Premium
INT_003240,CLI_000408,PRD_0012,2025-07-04,Sucursal,True,Premium
INT_003241,CLI_000782,PRD_0032,2025-02-24,Call Center,False,Classic
INT_003242,CLI_000785,PRD_0040,2024-10-31,Sucursal,True,Premium
INT_003243,CLI_000939,PRD_0031,2024-12-16,Sucursal,True,Premium
INT_003244,CLI_000322,PRD_0027,2024-10-11,Digital,True,Basic
INT_003245,CLI_000236,PRD_0019,2025-06-03,Call Center,False,Basic
INT_003246,CLI_000860,PRD_0008,2025-07-15,Sucursal,False,Premium
INT_003247,CLI_000109,PRD_0009,2024-11-16,Digital,True,Classic
INT_003248,CLI_000858,PRD_0003,2024-10-27,Call Center,False,Classic
INT_003249,CLI_000773,PRD_0011,2024-10-11,App Móvil,False,Premium
INT_003250,CLI_000516,PRD_0028,2025-06-14,Digital,False,Premium
INT_003251,CLI_000716,PRD_0043,2025-03-07,Digital,False,Basic
INT_003252,CLI_000465,PRD_0002,2024-12-24,Digital,False,Basic
INT_003253,CLI_000840,PRD_0025,2025-03-29,App Móvil,True,Classic
INT_003254,CLI_000389,PRD_0039,2025-08-11,Sucursal,True,Basic
INT_003255,CLI_000042,PRD_0048,2025-04-20,App Móvil,False,Classic
INT_003256,CLI_000347,PRD_0031,2025-07-11,Call Center,False,Classic
INT_003257,CLI_000003,PRD_0047,2025-01-17,Digital,True,Basic
INT_003258,CLI_000945,PRD_0006,2025-09-20,Digital,True,Classic
INT_003259,CLI_000385,PRD_0043,2024-10-13,App Móvil,True,Basic
INT_003260,CLI_000798,PRD_0016,2025-02-09,Sucursal,False,Classic
INT_003261,CLI_000593,PRD_0040,2025-03-13,Digital,True,Premium
INT_003262,CLI_000754,PRD_0033,2025-03-14,App Móvil,False,Classic
INT_003263,CLI_000891,PRD_0029,2025-05-28,App Móvil,True,Basic
INT_003264,CLI_000853,PRD_0049,2025-07-26,Call Center,True,Classic
INT_003265,CLI_000461,PRD_0018,2025-02-08,Call Center,True,Premium
INT_003266,CLI_000003,PRD_0017,2025-08-30,Digital,False,Basic
INT_003267,CLI_000743,PRD_0001,2024-11-01,Sucursal,True,Basic
INT_003268,CLI_000777,PRD_0026,2025-02-21,App Móvil,True,Classic
INT_003269,CLI_000131,PRD_0036,2025-05-14,Digital,True,Classic
INT_003270,CLI_000025,PRD_0005,2025-07-08,Call Center,False,Classic
INT_003271,CLI_000472,PRD_0020,2024-11-27,Digital,False,Basic
INT_003272,CLI_000921,PRD_0011,2025-05-06,Call Center,True,Basic
INT_003273,CLI_000291,PRD_0048,2025-03-17,Sucursal,True,Premium
INT_003274,CLI_000776,PRD_0034,2024-10-25,App Móvil,True,Premium
INT_003275,CLI_000760,PRD_0019,2024-10-22,Sucursal,False,Basic
INT_003276,CLI_000304,PRD_0018,2025-02-20,Sucursal,True,Classic
INT_003277,CLI_000216,PRD_0036,2025-06-15,App Móvil,True,Classic
INT_003278,CLI_000775,PRD_0033,2024-10-23,Call Center,False,Basic
INT_003279,CLI_000723,PRD_0029,2025-02-19,Digital,True,Premium
INT_003280,CLI_000121,PRD_0001,2024-11-12,App Móvil,False,Basic
INT_003281,CLI_000786,PRD_0048,2024-11-09,Digital,False,Basic
INT_003282,CLI_000387,PRD_0041,2024-10-31,Call Center,False,Classic
INT_003283,CLI_000751,PRD_0016,2025-03-18,App Móvil,False,Premium
INT_003284,CLI_000514,PRD_0033,2025-02-18,Sucursal,False,Basic
INT_003285,CLI_000296,PRD_0045,2025-10-01,Call Center,True,Classic
INT_003286,CLI_000077,PRD_0014,2025-03-24,Digital,True,Basic
INT_003287,CLI_000120,PRD_0007,2025-05-29,Call Center,False,Classic
INT_003288,CLI_000139,PRD_0040,2025-06-03,Call Center,True,Classic
INT_003289,CLI_000567,PRD_0008,2025-09-25,Call Center,True,Classic
INT_003290,CLI_000155,PRD_0018,2025-09-26,App Móvil,False,Basic
INT_003291,CLI_000034,PRD_0012,2025-06-27,Call Center,False,Basic
INT_003292,CLI_000300,PRD_0024,2025-09-01,Call Center,False,Premium
INT_003293,CLI_000654,PRD_0020,2025-08-15,App Móvil,True,Basic
INT_003294,CLI_000683,PRD_0012,2024-10-28,Call Center,False,Premium
INT_003295,CLI_000484,PRD_0035,2025-07-10,Digital,True,Classic
INT_003296,CLI_000704,PRD_0003,2025-01-14,App Móvil,True,Premium
INT_003297,CLI_000070,PRD_0039,2025-04-19,Sucursal,True,Basic
INT_003298,CLI_000642,PRD_0017,2024-11-17,App Móvil,True,Classic
INT_003299,CLI_000272,PRD_0035,2025-06-19,Call Center,True,Basic
INT_003300,CLI_000208,PRD_0039,2025-03-15,App Móvil,False,Classic
INT_003301,CLI_000700,PRD_0040,2025-08-03,Call Center,False,Classic
INT_003302,CLI_000520,PRD_0045,2025-08-10,Digital,True,Premium
INT_003303,CLI_000280,PRD_0001,2025-07-07,App Móvil,False,Basic
INT_003304,CLI_000250,PRD_0006,2024-11-03,Sucursal,True,Basic
INT_003305,CLI_000905,PRD_0047,2025-03-18,App Móvil,True,Classic
INT_003306,CLI_000854,PRD_0002,2025-06-13,Call Center,True,Basic
INT_003307,CLI_000191,PRD_0017,2025-05-14,Digital,True,Premium
INT_003308,CLI_000950,PRD_0039,2025-03-29,Digital,False,Classic
INT_003309,CLI_000057,PRD_0050,2025-06-14,Sucursal,True,Premium
INT_003310,CLI_000976,PRD_0002,2024-12-01,Sucursal,True,Classic
INT_003311,CLI_000042,PRD_0005,2025-08-12,App Móvil,False,Classic
INT_003312,CLI_000924,PRD_0044,2024-12-16,Digital,False,Basic
INT_003313,CLI_000781,PRD_0019,2025-08-16,Call Center,True,Classic
INT_003314,CLI_000926,PRD_0028,2024-11-14,Digital,False,Premium
INT_003315,CLI_000221,PRD_0022,2024-10-21,Call Center,False,Classic
INT_003316,CLI_000541,PRD_0038,2024-10-13,Sucursal,False,Basic
INT_003317,CLI_000145,PRD_0028,2025-07-06,App Móvil,True,Classic
INT_003318,CLI_000273,PRD_0002,2024-10-16,Sucursal,False,Basic
INT_003319,CLI_000203,PRD_0016,2024-10-27,Sucursal,True,Premium
INT_003320,CLI_000200,PRD_0050,2025-04-15,Sucursal,False,Basic
INT_003321,CLI_000824,PRD_0044,2024-12-08,Digital,True,Classic
INT_003322,CLI_000788,PRD_0043,2025-01-15,App Móvil,True,Classic
INT_003323,CLI_000398,PRD_0047,2025-06-06,App Móvil,False,Classic
INT_003324,CLI_000736,PRD_0006,2024-10-08,App Móvil,False,Basic
INT_003325,CLI_000400,PRD_0011,2025-06-06,Sucursal,False,Basic
INT_003326,CLI_000872,PRD_0012,2025-08-01,Sucursal,True,Classic
INT_003327,CLI_000855,PRD_0019,2025-02-26,Digital,True,Classic
INT_003328,CLI_000745,PRD_0008,2024-11-20,App Móvil,False,Classic
INT_003329,CLI_000085,PRD_0039,2025-07-25,App Móvil,True,Classic
INT_003330,CLI_000343,PRD_0028,2025-05-05,Digital,True,Premium
INT_003331,CLI_000835,PRD_0002,2025-03-25,Sucursal,True,Classic
INT_003332,CLI_000767,PRD_0005,2025-09-14,Sucursal,True,Basic
INT_003333,CLI_000180,PRD_0033,2024-12-01,Sucursal,True,Premium
INT_003334,CLI_000805,PRD_0009,2025-02-18,App Móvil,False,Classic
INT_003335,CLI_000838,PRD_0019,2025-04-18,Digital,False,Classic
INT_003336,CLI_000755,PRD_0027,2025-04-24,Call Center,True,Premium
